,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2018-07-19,1,Flat,In My Feelings,Drake,9474238,https://i.scdn.co/image/ab67616d00004851f9a9abe8ed9ffaba55412384,https://open.spotify.com/track/0bAkKNCQfWkexHFn7fIKns
1,2018-07-19,2,Up,God is a woman,Ariana Grande,3956418,https://i.scdn.co/image/ab67616d00004851ea09823f8158e233c637fd33,https://open.spotify.com/track/7gkWXbAxIYuvtOpcN3p9GJ
2,2018-07-19,3,Down,Girls Like You (feat. Cardi B),Maroon 5,3951082,https://i.scdn.co/image/713dd96693d1706e93f98854598ef52db28090a6,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
3,2018-07-19,4,Flat,I Like It,Cardi B,3935712,https://i.scdn.co/image/ab67616d00004851a0caffda54afd0a65995bbab,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
4,2018-07-19,5,Flat,Lucid Dreams,Juice WRLD,3694745,https://i.scdn.co/image/ab67616d00004851466028b14d6d0023a862e50d,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
5,2018-07-19,6,Up,SAD!,XXXTENTACION,3657553,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
6,2018-07-19,7,Up,Taste (feat. Offset),Tyga,3551556,https://i.scdn.co/image/ab67616d00004851a4d73b32e40487605c73cffe,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
7,2018-07-19,8,Up,Solo (feat. Demi Lovato),Clean Bandit,3467576,https://i.scdn.co/image/ab67616d0000485167eda217860e86c43481a5cb,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
8,2018-07-19,9,Down,One Kiss (with Dua Lipa),Calvin Harris,3446638,https://i.scdn.co/image/ab67616d00004851d09f96d82310d4d77c14c108,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
9,2018-07-19,10,Down,Don’t Matter To Me,Drake,3389058,https://i.scdn.co/image/ab67616d00004851f9a9abe8ed9ffaba55412384,https://open.spotify.com/track/36ONiya0OANYknz0GgJmwB
10,2018-07-19,11,Flat,Better Now,Post Malone,3289749,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
11,2018-07-19,12,Flat,Jackie Chan,Tiësto,2998092,https://i.scdn.co/image/e9e2398edb37fea2cd604cf6db3bf830fe9ae8e5,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
12,2018-07-19,13,Up,Youngblood,5 Seconds of Summer,2931525,https://i.scdn.co/image/ab67616d0000485141aa6776dc15fbd71a2b4557,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
13,2018-07-19,14,Up,Rise,Jonas Blue,2892843,https://i.scdn.co/image/4eb8b40be39de208221022c0261af4ebd6f99572,https://open.spotify.com/track/3u1S1OmAUhx5DRlLrXqyp3
14,2018-07-19,15,Down,Nonstop,Drake,2844379,https://i.scdn.co/image/ab67616d00004851f9a9abe8ed9ffaba55412384,https://open.spotify.com/track/2Vx8E3K5icPZR7OCklWBXX
15,2018-07-19,16,Up,Moonlight,XXXTENTACION,2523070,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
