,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2017-03-01,1,Flat,Shape of You,Ed Sheeran,7201132,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/7qiZfU4dY1lWllzX7mPBI3
1,2017-03-01,2,Flat,Something Just Like This,The Chainsmokers,4581789,https://i.scdn.co/image/ab67616d000048510c13d3d5a503c84fcc60ae94,https://open.spotify.com/track/6RUKPb4LETWmmr3iAEQktW
2,2017-03-01,3,Flat,It Ain't Me (with Selena Gomez),Kygo,4529714,https://i.scdn.co/image/ab67616d0000485141f289940f2e6a0d51988d77,https://open.spotify.com/track/3eR23VReFzcdmS7TYCrhCe
3,2017-03-01,4,Flat,"I Don’t Wanna Live Forever (Fifty Shades Darker) - From ""Fifty Shades Darker (Original Motion Picture Soundtrack)""",ZAYN,3898610,https://i.scdn.co/image/ab67616d000048512ae921f082ae5db4d3da818f,https://open.spotify.com/track/3NdDpSvN911VPGivFlV5d0
4,2017-03-01,5,Flat,Paris,The Chainsmokers,3675730,https://i.scdn.co/image/ab67616d000048510c13d3d5a503c84fcc60ae94,https://open.spotify.com/track/72jbDTw1piOOj770jWNeaG
5,2017-03-01,6,Flat,Despacito (Featuring Daddy Yankee),Luis Fonsi,3501514,https://i.scdn.co/image/ab67616d00004851a5971936e3b8d91f8b616b17,https://open.spotify.com/track/4aWmUDTfIPGksMNLV2rQP2
6,2017-03-01,7,Flat,Scared to Be Lonely,Martin Garrix,3202617,https://i.scdn.co/image/ab67616d0000485164f8a309aa3c0a66a31fc374,https://open.spotify.com/track/3ebXMykcMXOcLeJ9xZ17XH
7,2017-03-01,8,Flat,Chained To The Rhythm,Katy Perry,3094974,https://i.scdn.co/image/ab67616d000048511487979a7e0181a5d0406d1a,https://open.spotify.com/track/6520aj0B4FSKGVuKNsOCOi
8,2017-03-01,9,Flat,Issues,Julia Michaels,2746887,https://i.scdn.co/image/ab67616d000048519615e35e0e9e4b2c3dccb520,https://open.spotify.com/track/1sXUWdKx03aP9Gmzft58rt
9,2017-03-01,10,Up,Castle on the Hill,Ed Sheeran,2571238,https://i.scdn.co/image/ab67616d00004851ba5db46f4b838ef6027e6f96,https://open.spotify.com/track/6PCUP3dWmTjcTtXY02oFdT
10,2017-03-01,11,Down,Rockabye (feat. Sean Paul & Anne-Marie),Clean Bandit,2566642,https://i.scdn.co/image/ab67616d000048511431c3bdf16aa99f71799d95,https://open.spotify.com/track/5knuzwU65gJK7IF5yJsuaW
11,2017-03-01,12,Flat,I Feel It Coming,The Weeknd,2410317,https://i.scdn.co/image/b3683184efeb899b2d1a02f4957d0c630dc10b0b,https://open.spotify.com/track/5GXAXm5YOmYT0kL5jHvYBt
12,2017-03-01,13,Up,Slide,Calvin Harris,2372307,https://i.scdn.co/image/ab67616d000048514d3fa5ce7ba599f4fd7803ef,https://open.spotify.com/track/7tr2za8SQg2CI8EDgrdtNl
13,2017-03-01,14,Up,Stay (with Alessia Cara),Zedd,2343615,https://i.scdn.co/image/ab67616d0000485191a70f95efc3400f696e89cc,https://open.spotify.com/track/0dA2Mk56wEzDgegdC6R17g
14,2017-03-01,15,Down,Say You Won't Let Go,James Arthur,2339289,https://i.scdn.co/image/ab67616d0000485120beb61f61fcbeb33b10a9ab,https://open.spotify.com/track/5uCax9HTNlzGybIStD3vDh
15,2017-03-01,16,Down,That's What I Like,Bruno Mars,2315111,https://i.scdn.co/image/ab67616d00004851232711f7d66a1e19e89e28c5,https://open.spotify.com/track/0KKkJNfGyhkQ5aFogxQAPU
16,2017-03-01,17,Up,Believer,Imagine Dragons,2202628,https://i.scdn.co/image/ab67616d000048517956bd9a3d7a15e4c2e37cc6,https://open.spotify.com/track/0CcQNd8CINkwQfe1RDtGV6
17,2017-03-01,18,Down,Closer,The Chainsmokers,2199137,https://i.scdn.co/image/ab67616d00004851495ce6da9aeb159e94eaa453,https://open.spotify.com/track/7BKLCZ1jbUBVqRi2FVlTVw
18,2017-03-01,19,Down,Call On Me - Ryan Riback Extended Remix,Starley,2189278,https://i.scdn.co/image/ab67616d000048519d4079afc73664f86f055400,https://open.spotify.com/track/78rIJddV4X0HkNAInEcYde
19,2017-03-01,20,Up,Cold,Maroon 5,2175106,https://i.scdn.co/image/ab67616d000048514727f9e79c338683c5bf8921,https://open.spotify.com/track/5NNlUMcOEOdoOIwwaWXv0k
20,2017-03-01,21,Down,Starboy,The Weeknd,2132142,https://i.scdn.co/image/ab67616d000048510c8599cbde51245c128bcea9,https://open.spotify.com/track/5aAx2yezTd8zXrkmtKl66Z
21,2017-03-01,22,Flat,Bad and Boujee (feat. Lil Uzi Vert),Migos,1977639,https://i.scdn.co/image/ab67616d0000485199a8ab6da9d593939302828a,https://open.spotify.com/track/4Km5HrUvYTaSUfiSGPJeQR
22,2017-03-01,23,Up,Run Up (feat. PARTYNEXTDOOR & Nicki Minaj),Major Lazer,1957393,https://i.scdn.co/image/ab67616d000048518036d7402a6a76aed04f1f98,https://open.spotify.com/track/0fg8CqpjdojMyXLNzM2PaJ
23,2017-03-01,24,Down,"How Far I'll Go - From ""Moana""",Alessia Cara,1940662,https://i.scdn.co/image/ab67616d00004851fb128b1eda22335050f584fe,https://open.spotify.com/track/5hYTyyh2odQKphUbMqc5gN
