,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2018-05-18,1,Up,Better Now,Post Malone,4525340,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
1,2018-05-18,2,Down,This Is America,Childish Gambino,4492729,https://i.scdn.co/image/ab67616d000048513504664c17b7b99a3cb7d116,https://open.spotify.com/track/0b9oOr2ZgvyQu88wzixux9
2,2018-05-18,3,Flat,One Kiss (with Dua Lipa),Calvin Harris,4269328,https://i.scdn.co/image/ab67616d00004851d09f96d82310d4d77c14c108,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
3,2018-05-18,4,Flat,Nice For What,Drake,4135235,https://i.scdn.co/image/ab67616d00004851648ee7f5b11d8703447e372f,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
4,2018-05-18,5,Up,God's Plan,Drake,3666391,https://i.scdn.co/image/ab67616d000048515e8f046078b784e6f8502008,https://open.spotify.com/track/2XW4DbS6NddZxRPm5rMCeY
5,2018-05-18,6,Down,no tears left to cry,Ariana Grande,3418898,https://i.scdn.co/image/ab67616d0000485165d28ba9f50b2eba46ffc55c,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
6,2018-05-18,7,Flat,Psycho (feat. Ty Dolla $ign),Post Malone,3225272,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/3swc6WTsr7rl9DqQKQA55C
7,2018-05-18,8,Up,X,Nicky Jam,3035788,https://i.scdn.co/image/ab67616d0000485126ddcc42228a649e5fbe4350,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
8,2018-05-18,9,Down,FRIENDS,Marshmello,2967928,https://i.scdn.co/image/ab67616d00004851569f64493ca55cd96fdee412,https://open.spotify.com/track/08bNPGLD8AhKpnnERrAc6G
9,2018-05-18,10,Flat,I Like It,Cardi B,2850356,https://i.scdn.co/image/ab67616d00004851a0caffda54afd0a65995bbab,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
10,2018-05-18,11,Flat,Te Boté - Remix,Nio Garcia,2837427,https://i.scdn.co/image/ab67616d00004851a5779a2f04a513fac2fd1d15,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
11,2018-05-18,12,Up,Yes Indeed,Lil Baby,2664433,https://i.scdn.co/image/f01d26851a2bcbe6c7d530404641cb39b16ba434,https://open.spotify.com/track/6vN77lE9LK6HP2DewaN6HZ
12,2018-05-18,13,Down,rockstar (feat. 21 Savage),Post Malone,2521604,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/0e7ipj03S05BNilyu5bRzt
13,2018-05-18,14,Down,The Middle,Zedd,2423771,https://i.scdn.co/image/ab67616d00004851247b73f96ede946a7fa0af12,https://open.spotify.com/track/2ARqIya5NAuvFVHSN3bL0m
14,2018-05-18,15,Flat,Freaky Friday (feat. Chris Brown),Lil Dicky,2287827,https://i.scdn.co/image/ab67616d00004851f1115552efd25fa498ec923a,https://open.spotify.com/track/10Igtw8bSDyyFs7KIsKngZ
15,2018-05-18,16,Down,Love Lies (with Normani),Khalid,2273769,https://i.scdn.co/image/ab67616d00004851dd7eaf261543814a6d715d67,https://open.spotify.com/track/45Egmo7icyopuzJN0oMEdk
16,2018-05-18,17,New,FAKE LOVE,BTS,2187668,https://i.scdn.co/image/ab67616d0000485121108e396b83d171cc5c2692,https://open.spotify.com/track/3aW0ds4A4tSQDIp75FqWTo
17,2018-05-18,18,Down,Look Alive (feat. Drake),BlocBoy JB,2159263,https://i.scdn.co/image/ab67616d0000485155cad990bc1ce5808367fa0e,https://open.spotify.com/track/4qKcDkK6siZ7Jp1Jb4m0aL
18,2018-05-18,19,Down,Back To You,Selena Gomez,2156279,https://i.scdn.co/image/ef44ad12b8210abac74b82ffabfeb3e02453efc9,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
19,2018-05-18,20,Down,Nevermind,Dennis Lloyd,2104633,https://i.scdn.co/image/ab67616d000048514dbdd4d3c69bec0d471fc479,https://open.spotify.com/track/63SevszngYpZOwf63o61K4
20,2018-05-18,21,Down,Call Out My Name,The Weeknd,2019850,https://i.scdn.co/image/ab67616d00004851bb9b84cecfc41da3b8c7d74b,https://open.spotify.com/track/1gm616Plq4ScqNi7TVkZ5N
21,2018-05-18,22,Down,IDGAF,Dua Lipa,1996985,https://i.scdn.co/image/ab67616d000048516b915e407b70e121e06fe979,https://open.spotify.com/track/76cy1WJvNGJTj78UqeA5zr
22,2018-05-18,23,Down,Paranoid,Post Malone,1975168,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/3fpVWegR6YOS1Yk5HSMYIq
23,2018-05-18,24,Down,These Days,Rudimental,1966929,https://i.scdn.co/image/ab67616d00004851e9f49a29f00d42d7857794a5,https://open.spotify.com/track/5CLGzJsGqhCEECcpnFQA8x
24,2018-05-18,25,Down,Flames,David Guetta,1928605,https://i.scdn.co/image/ab67616d00004851d0e5bf44bdbe8a824e921eae,https://open.spotify.com/track/33IOhptvC2Qoy2UhjiHXLV
25,2018-05-18,26,Down,OTW,Khalid,1778996,https://i.scdn.co/image/ab67616d000048519766f79668e76238a1c13e2c,https://open.spotify.com/track/6Hgh47WXVKtXN5zGOu0hjI
26,2018-05-18,27,Up,Me Niego (feat. Ozuna & Wisin),Reik,1746056,https://i.scdn.co/image/ab67616d00004851395857179e6679826a8fa497,https://open.spotify.com/track/6jA8JUuPCGYjFcgw0AoM5T
27,2018-05-18,28,Down,Remind Me to Forget,Kygo,1724525,https://i.scdn.co/image/ab67616d00004851238d888f4282893ed8f83f2a,https://open.spotify.com/track/6xTU6B6nFwKKTSZ9ySXS80
28,2018-05-18,29,Down,In My Blood,Shawn Mendes,1698468,https://i.scdn.co/image/ab67616d0000485188da297b53e5785d8ae195ab,https://open.spotify.com/track/79jX8RM5CgPqDKdGEKNW9K
29,2018-05-18,30,Down,Youngblood,5 Seconds of Summer,1693786,https://i.scdn.co/image/ab67616d00004851240353172d4b7f2feb8a3e2c,https://open.spotify.com/track/55S2PQgSMYAhgoTCcGCDfw
30,2018-05-18,31,Flat,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,1654636,https://i.scdn.co/image/ab67616d000048511ba5682505dd6e2592b16e41,https://open.spotify.com/track/7iDa6hUg2VgEL1o1HjmfBn
31,2018-05-18,32,Up,Playinwitme (feat. Kehlani),KYLE,1651725,https://i.scdn.co/image/ab67616d000048519c0037956ad7914bb2be4961,https://open.spotify.com/track/4F1yvJfQ7gJkrcgFJQDjOr
32,2018-05-18,33,Down,SAD!,XXXTENTACION,1641530,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
33,2018-05-18,34,Up,Walk It Talk It,Migos,1607812,https://i.scdn.co/image/36f1a1c6bddf8a4c0b9e6c7612a9b25048904344,https://open.spotify.com/track/6n4U3TlzUGhdSFbUUhTvLP
34,2018-05-18,35,Up,Ball For Me (feat. Nicki Minaj),Post Malone,1594832,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/6IaieqiCVvsNvEt6Y7yOFa
35,2018-05-18,36,Down,All The Stars (with SZA),Kendrick Lamar,1587611,https://i.scdn.co/image/28e755c12683e1038efd53a902601e7f7ed4dbc5,https://open.spotify.com/track/3GCdLUSnKSMJhs4Tj6CV3s
36,2018-05-18,37,Down,Youth (feat. Khalid),Shawn Mendes,1556348,https://i.scdn.co/image/ab67616d00004851d8906e2b4b8918d36ebec5c9,https://open.spotify.com/track/3Wf2YGdYT8xVdNsQSoRKk9
