,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2019-07-07,1,Flat,Señorita,Shawn Mendes,8310754,https://i.scdn.co/image/b0d36f3a80a36960e34c04f21ba44e05ccf5991b,https://open.spotify.com/track/0TK2YIli7K1leLovkQiNik
1,2019-07-07,2,Up,Goodbyes (Feat. Young Thug),Post Malone,4467419,https://i.scdn.co/image/ab67616d000048513f154c97dfa06ee696bd687c,https://open.spotify.com/track/6vBdBCoOhKHiYDDOcorfNo
2,2019-07-07,3,Down,I Don't Care (with Justin Bieber),Ed Sheeran,4359075,https://i.scdn.co/image/ab67616d0000485157cc434093fd4b6af7500fd8,https://open.spotify.com/track/3HVWdVOQ0ZA45FuZGSfvns
3,2019-07-07,4,Down,bad guy,Billie Eilish,4149715,https://i.scdn.co/image/ed409b4be5bdf96fd451d7d1455b0667a3c6999c,https://open.spotify.com/track/2Fxmhks0bxGSBdJ92vM42m
4,2019-07-07,5,Flat,Old Town Road (feat. Billy Ray Cyrus) - Remix,Lil Nas X,3849818,https://i.scdn.co/image/ab67616d00004851bc5839eea68e7ff7f1010f93,https://open.spotify.com/track/6u7jPi22kF8CTQ3rb9DHE7
5,2019-07-07,6,Flat,Beautiful People (feat. Khalid),Ed Sheeran,3696945,https://i.scdn.co/image/ab67616d00004851358f874d5d31e76a8fe3f6d0,https://open.spotify.com/track/4evmHXcjt3bTUHD1cvny97
6,2019-07-07,7,Flat,Callaita,Bad Bunny,2852870,https://i.scdn.co/image/25c85118c4a9a96f160407d4ef9c82bfe175c58f,https://open.spotify.com/track/2TH65lNHgvLxCKXM3apjxI
7,2019-07-07,8,Flat,Otro Trago,Sech,2630488,https://i.scdn.co/image/ab67616d000048518643435482956bab8aa6fcfe,https://open.spotify.com/track/1Ej96GIBCTvgH7tNX1r3qr
8,2019-07-07,9,Flat,Panini,Lil Nas X,2593003,https://i.scdn.co/image/ab67616d00004851c0e7bf5cdd630f314f20586a,https://open.spotify.com/track/6fTt0CH2t0mdeB2N9XFG5r
9,2019-07-07,10,Flat,Money In The Grave (Drake ft. Rick Ross),Drake,2511417,https://i.scdn.co/image/fc4497aa9502986aa3c1600da013bbb09dfbcefa,https://open.spotify.com/track/5ry2OE6R2zPQFDO85XkgRb
10,2019-07-07,11,Up,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,2275168,https://i.scdn.co/image/ab67616d00004851e2e352d89826aef6dbd5ff8f,https://open.spotify.com/track/3KkXRkHbMCARz0aVfEt68P
11,2019-07-07,12,Up,Someone You Loved,Lewis Capaldi,2206599,https://i.scdn.co/image/d2a8a81991aa1c638f7fdaa8a27937b346fad771,https://open.spotify.com/track/7qEHsqek33rTcFNT9PFqLf
12,2019-07-07,13,Down,Con Calma,Daddy Yankee,2182673,https://i.scdn.co/image/6f41eca468967b98da6eaebece3466c4c5dd0d89,https://open.spotify.com/track/5w9c2J52mkdntKOmRLeM2m
13,2019-07-07,14,Down,Soltera - Remix,Lunay,2177913,https://i.scdn.co/image/ab67616d0000485158e34ee7bc215e1b03ff78d4,https://open.spotify.com/track/1c0hsvHLELX6y8qymnpLKL
14,2019-07-07,15,Flat,You Need To Calm Down,Taylor Swift,2098751,https://i.scdn.co/image/964f2be6463cabde9f14cf2ec3b49cc822e90c3d,https://open.spotify.com/track/29fRTIKsJhLUJoldM89GZS
15,2019-07-07,16,Down,Piece Of Your Heart,MEDUZA,2085647,https://i.scdn.co/image/ab67616d0000485130272a26f7afa221f73984c7,https://open.spotify.com/track/1DFD5Fotzgn6yYXkYsKiGs
16,2019-07-07,17,Up,Never Really Over,Katy Perry,1999920,https://i.scdn.co/image/a75b95fdcb510d30caa8301c5c214d8f624e9749,https://open.spotify.com/track/5PYQUBXc7NYeI1obMKSJK0
17,2019-07-07,18,Up,If I Can't Have You,Shawn Mendes,1969756,https://i.scdn.co/image/fc0fdce518f3abc901a2ce9b095028e021227985,https://open.spotify.com/track/6LsAAHotRLMOHfCsSfYCsz
18,2019-07-07,19,Up,Truth Hurts,Lizzo,1962886,https://i.scdn.co/image/ab67616d000048514d51081892dbe3f1ddf28914,https://open.spotify.com/track/5qmq61DAAOUaW8AUo8xKhh
19,2019-07-07,20,Down,Loco Contigo (with J. Balvin & Tyga),DJ Snake,1921754,https://i.scdn.co/image/ab67616d00004851e664d3020cc29bfa931ba42b,https://open.spotify.com/track/1f38Gx6xQz6r4H1jGVNBJo
20,2019-07-07,21,Up,Old Town Road,Lil Nas X,1803412,https://i.scdn.co/image/ab67616d0000485105211b7d31fe69c3e8adbe95,https://open.spotify.com/track/53CJANUxooaqGOtdsBTh7O
21,2019-07-07,22,Up,Call You Mine,The Chainsmokers,1775907,https://i.scdn.co/image/7065abb212841cca82f843c0259562be6252198f,https://open.spotify.com/track/05CwHjIk71RXVU40boRMnR
