,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2018-06-21,1,Flat,SAD!,XXXTENTACION,7147019,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
1,2018-06-21,2,Flat,Jocelyn Flores,XXXTENTACION,5109565,https://i.scdn.co/image/ab67616d00004851203c89bd4391468eea4cc3f5,https://open.spotify.com/track/7m9OqQk4RVRkw9JJdeAw96
2,2018-06-21,3,Flat,Moonlight,XXXTENTACION,4965769,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
3,2018-06-21,4,Flat,changes,XXXTENTACION,4506279,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/7AFASza1mXqntmGtbxXprO
4,2018-06-21,5,Flat,Better Now,Post Malone,4087206,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
5,2018-06-21,6,Up,Lucid Dreams,Juice WRLD,3890575,https://i.scdn.co/image/ab67616d000048519b3d16ce73080214dd7b07c7,https://open.spotify.com/track/0X8DcetL926BYiPJYstJTc
6,2018-06-21,7,Up,Girls Like You (feat. Cardi B),Maroon 5,3836294,https://i.scdn.co/image/713dd96693d1706e93f98854598ef52db28090a6,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
7,2018-06-21,8,Up,One Kiss (with Dua Lipa),Calvin Harris,3707570,https://i.scdn.co/image/ab67616d00004851d09f96d82310d4d77c14c108,https://open.spotify.com/track/7ef4DlsgrMEH11cDZd32M6
8,2018-06-21,9,Up,I Like It,Cardi B,3642630,https://i.scdn.co/image/ab67616d00004851a0caffda54afd0a65995bbab,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
9,2018-06-21,10,Down,Fuck Love (feat. Trippie Redd),XXXTENTACION,3451571,https://i.scdn.co/image/ab67616d00004851203c89bd4391468eea4cc3f5,https://open.spotify.com/track/7AQim7LbvFVZJE3O8TYgf2
10,2018-06-21,11,Up,Youngblood,5 Seconds of Summer,3229000,https://i.scdn.co/image/ab67616d0000485141aa6776dc15fbd71a2b4557,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
11,2018-06-21,12,Up,Back To You,Selena Gomez,3195033,https://i.scdn.co/image/ef44ad12b8210abac74b82ffabfeb3e02453efc9,https://open.spotify.com/track/514rhnksEwHUh6LxXsQ4Y9
12,2018-06-21,13,Up,Solo (feat. Demi Lovato),Clean Bandit,3082354,https://i.scdn.co/image/ab67616d0000485167eda217860e86c43481a5cb,https://open.spotify.com/track/6kPJZM97LwdG9QIsT7khp6
13,2018-06-21,14,Up,no tears left to cry,Ariana Grande,3060153,https://i.scdn.co/image/ab67616d0000485165d28ba9f50b2eba46ffc55c,https://open.spotify.com/track/5SxkdsY1ufZzoq9iXceLw9
14,2018-06-21,15,Down,Everybody Dies In Their Nightmares,XXXTENTACION,2979681,https://i.scdn.co/image/ab67616d00004851203c89bd4391468eea4cc3f5,https://open.spotify.com/track/3GVkPk8mqxz0itaAriG1L7
15,2018-06-21,16,Down,the remedy for a broken heart (why am I so in love),XXXTENTACION,2912824,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/4UKCKdYiLN6IMA5ZESUTL7
16,2018-06-21,17,Up,Taste (feat. Offset),Tyga,2552086,https://i.scdn.co/image/ab67616d00004851a4d73b32e40487605c73cffe,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
17,2018-06-21,18,Down,Te Boté - Remix,Nio Garcia,2497904,https://i.scdn.co/image/ab67616d00004851a5779a2f04a513fac2fd1d15,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
18,2018-06-21,19,Down,Nice For What,Drake,2491931,https://i.scdn.co/image/ab67616d00004851648ee7f5b11d8703447e372f,https://open.spotify.com/track/1cTZMwcBJT0Ka3UJPXOeeN
19,2018-06-21,20,Up,Jackie Chan,Tiësto,2477865,https://i.scdn.co/image/e9e2398edb37fea2cd604cf6db3bf830fe9ae8e5,https://open.spotify.com/track/4kWO6O1BUXcZmaxitpVUwp
20,2018-06-21,21,Down,X,Nicky Jam,2427847,https://i.scdn.co/image/ab67616d0000485126ddcc42228a649e5fbe4350,https://open.spotify.com/track/39N9RPD9MRb5WmoLzNzPeA
21,2018-06-21,22,Flat,God's Plan,Drake,2352437,https://i.scdn.co/image/ab67616d00004851689b62c26ee70aa450cae449,https://open.spotify.com/track/6T8cJz5lAqGer9GUHGyelE
