,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2018-10-04,1,Flat,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,4552667,https://i.scdn.co/image/ab67616d00004851f80bb01db0475af1f9a3be50,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
1,2018-10-04,2,Flat,Happier,Marshmello,4034746,https://i.scdn.co/image/9229fef0b5c4b66883b901a62d69d13832cd6f27,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
2,2018-10-04,3,Flat,I Love It (& Lil Pump),Kanye West,4025680,https://i.scdn.co/image/5e36fdee2410723088e89891bf203bc18d45ef6d,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
3,2018-10-04,4,Flat,Falling Down - Bonus Track,Lil Peep,3443258,https://i.scdn.co/image/ab67616d000048510211ea0d326ca5340e04648b,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
4,2018-10-04,5,Up,Eastside (with Halsey & Khalid),benny blanco,3047448,https://i.scdn.co/image/1aef7707ee10c4f16f382926a3d1a75530b55367,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
5,2018-10-04,6,Up,Promises (with Sam Smith),Calvin Harris,2994477,https://i.scdn.co/image/ab67616d00004851ccdcbd450e42fc7b27a82a1f,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
6,2018-10-04,7,Up,In My Mind,Dynoro,2880978,https://i.scdn.co/image/ab67616d0000485128a8a05c3a7ba952c7615ab9,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
7,2018-10-04,8,Down,Mona Lisa (feat. Kendrick Lamar),Lil Wayne,2817063,https://i.scdn.co/image/ffc0eee7473792086e63bd0c125e2be035d20850,https://open.spotify.com/track/0dbTQYW3Ad1FTzIA9t90E8
8,2018-10-04,9,Flat,SICKO MODE,Travis Scott,2735888,https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
9,2018-10-04,10,Flat,In My Feelings,Drake,2659116,https://i.scdn.co/image/ed0e8b6ee4bcdb0565e99bdeb3465eabc8b25bb3,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
10,2018-10-04,11,Flat,Lucid Dreams,Juice WRLD,2538537,https://i.scdn.co/image/ab67616d00004851466028b14d6d0023a862e50d,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
11,2018-10-04,12,Up,Be Alright,Dean Lewis,2366496,https://i.scdn.co/image/3d9533b540df9df2b95f37f8024028ed2f9fffd7,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
12,2018-10-04,13,Flat,Electricity (with Dua Lipa),Silk City,2340417,https://i.scdn.co/image/ab67616d000048515ea1a511549bc05ff20fdedf,https://open.spotify.com/track/5N4erncE7kuUccm7zEmwzk
13,2018-10-04,14,Down,Better,Khalid,2337509,https://i.scdn.co/image/f2548ad5585cdf4de5a04e724b9dd1062dca0793,https://open.spotify.com/track/4T3fNx3CgwDRRYgmFCbD4J
14,2018-10-04,15,Up,SAD!,XXXTENTACION,2274554,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
15,2018-10-04,16,Down,Lucky You (feat. Joyner Lucas),Eminem,2269563,https://i.scdn.co/image/fb9889df22f77e8e766ce88a43b81866e4ef0ea7,https://open.spotify.com/track/60SdxE8apGAxMiRrpbmLY0
16,2018-10-04,17,Up,Moonlight,XXXTENTACION,2259392,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
17,2018-10-04,18,Down,Girls Like You (feat. Cardi B),Maroon 5,2210019,https://i.scdn.co/image/713dd96693d1706e93f98854598ef52db28090a6,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
18,2018-10-04,19,Up,FEFE (feat. Nicki Minaj & Murda Beatz),6ix9ine,2074400,https://i.scdn.co/image/ab67616d00004851a16370461881d18ace95d83f,https://open.spotify.com/track/2E124GmJRnBJuXbTb4cPUB
19,2018-10-04,20,Up,BEBE,6ix9ine,2072482,https://i.scdn.co/image/ab67616d00004851104271798dc8a150dcc7bee7,https://open.spotify.com/track/7ATATJztoWLcqDAcVVof0C
20,2018-10-04,21,Up,Vaina Loca,Ozuna,2036508,https://i.scdn.co/image/ab67616d0000485166ab16a0f75d517304f18efd,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
21,2018-10-04,22,Up,Natural,Imagine Dragons,1946139,https://i.scdn.co/image/ab67616d00004851786131a75c1f97fa83b6605c,https://open.spotify.com/track/4zIO3ilp5HvTeK3HJHxhMP
22,2018-10-04,23,Down,Don't Cry (feat. XXXTENTACION),Lil Wayne,1933996,https://i.scdn.co/image/ffc0eee7473792086e63bd0c125e2be035d20850,https://open.spotify.com/track/5BQrp63SHCVf4bzCzJePne
23,2018-10-04,24,Up,Taste (feat. Offset),Tyga,1910645,https://i.scdn.co/image/ab67616d00004851a4d73b32e40487605c73cffe,https://open.spotify.com/track/5IaHrVsrferBYDm0bDyABy
24,2018-10-04,25,Down,I Like It,Cardi B,1885494,https://i.scdn.co/image/ab67616d00004851a0caffda54afd0a65995bbab,https://open.spotify.com/track/58q2HKrzhC3ozto2nDdN4z
25,2018-10-04,26,Flat,Better Now,Post Malone,1861798,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
26,2018-10-04,27,Flat,This Feeling (feat. Kelsea Ballerini),The Chainsmokers,1801274,https://i.scdn.co/image/ab67616d00004851b4f23e1ebf6bec20980c0a96,https://open.spotify.com/track/15kQGEy89K8deJcZVFEn0N
27,2018-10-04,28,Up,Mo Bamba,Sheck Wes,1745497,https://i.scdn.co/image/ab67616d00004851a7d96c80aba617f9c335fdbe,https://open.spotify.com/track/3QybPutx0Tjk472bBKjNWn
28,2018-10-04,29,Up,No Brainer,DJ Khaled,1661950,https://i.scdn.co/image/ab67616d00004851675b26746823f1049dc39342,https://open.spotify.com/track/5WvAo7DNuPRmk4APhdPzi8
29,2018-10-04,30,Up,Nonstop,Drake,1658696,https://i.scdn.co/image/ed0e8b6ee4bcdb0565e99bdeb3465eabc8b25bb3,https://open.spotify.com/track/0TlLq3lA83rQOYtrqBqSct
30,2018-10-04,31,Down,Beautiful (feat. Camila Cabello),Bazzi,1653319,https://i.scdn.co/image/ab67616d0000485105559264ebef3889709826cf,https://open.spotify.com/track/4VUwkH455At9kENOfzTqmF
31,2018-10-04,32,Up,Drip Too Hard,Lil Baby,1644842,https://i.scdn.co/image/ab67616d00004851f69d27f92bb2af0eb9fa6004,https://open.spotify.com/track/1BxkZE73h9BN3qwuA15TA3
32,2018-10-04,33,Flat,Youngblood,5 Seconds of Summer,1642499,https://i.scdn.co/image/ab67616d0000485141aa6776dc15fbd71a2b4557,https://open.spotify.com/track/2iUXsYOEPhVqEBwsqP70rE
33,2018-10-04,34,Up,Te Boté - Remix,Nio Garcia,1596106,https://i.scdn.co/image/ab67616d00004851a5779a2f04a513fac2fd1d15,https://open.spotify.com/track/3V8UKqhEK5zBkBb6d6ub8i
34,2018-10-04,35,Up,Wake Up in the Sky,Gucci Mane,1588613,https://i.scdn.co/image/ab67616d00004851b64fc7036d0fccef26f9f7e8,https://open.spotify.com/track/0QIjsbm2fh1cJ45XO9eGqq
35,2018-10-04,36,Up,Killshot,Eminem,1579094,https://i.scdn.co/image/d6ad9856a528d9cdf60cfe5c6c5079d46cd35f82,https://open.spotify.com/track/1jo3TwNGCXfNdB5uba3ZVv
36,2018-10-04,37,Down,breathin,Ariana Grande,1577034,https://i.scdn.co/image/2014e80f61390c0bce3b9849416cf20757aae473,https://open.spotify.com/track/4OafepJy2teCjYJbvFE60J
