,Date,Position,Trend,Title,Artist,Streams,Icon_URL,Spotify_URL
0,2018-10-31,1,Flat,"Taki Taki (with Selena Gomez, Ozuna & Cardi B)",DJ Snake,6255332,https://i.scdn.co/image/ab67616d00004851f80bb01db0475af1f9a3be50,https://open.spotify.com/track/4w8niZpiMy6qz1mntFA5uM
1,2018-10-31,2,Flat,MIA (feat. Drake),Bad Bunny,4467230,https://i.scdn.co/image/ab67616d000048514d382194384bc6e08eb090f6,https://open.spotify.com/track/116H0KvKr2Zl4RPuVBruDO
2,2018-10-31,3,Flat,Happier,Marshmello,3827276,https://i.scdn.co/image/9229fef0b5c4b66883b901a62d69d13832cd6f27,https://open.spotify.com/track/2dpaYNEQHiRxtZbfNsse99
3,2018-10-31,4,Up,Sunflower - Spider-Man: Into the Spider-Verse,Post Malone,3747970,https://i.scdn.co/image/ab67616d00004851ef376d3257503f734de0eefc,https://open.spotify.com/track/1A6OTy97kk0mMdm78rHsm8
4,2018-10-31,5,Down,Arms Around You (feat. Maluma & Swae Lee),XXXTENTACION,3519009,https://i.scdn.co/image/ab67616d0000485197edb4fc7ac3510ca4bb021c,https://open.spotify.com/track/2LskIZrCeLxRvCiGP8gxlh
5,2018-10-31,6,Flat,Shallow,Lady Gaga,3428863,https://i.scdn.co/image/c3e58f0c35cd87a247468863e25ed47be3502c4d,https://open.spotify.com/track/2VxeLyX666F8uXCJ0dZF8B
6,2018-10-31,7,Flat,ZEZE (feat. Travis Scott & Offset),Kodak Black,3193515,https://i.scdn.co/image/ab67616d000048518a5a04dbb1c7a3242fdfdfe8,https://open.spotify.com/track/7l3E7lcozEodtVsSTCkcaA
7,2018-10-31,8,Flat,Without Me,Halsey,3138111,https://i.scdn.co/image/3b32022e7070392b3800c67badce20d6f7d3a34c,https://open.spotify.com/track/5p7ujcrUXASCNwRaWNHR1C
8,2018-10-31,9,Flat,SICKO MODE,Travis Scott,2991404,https://i.scdn.co/image/ab67616d00004851072e9faef2ef7b6db63834a3,https://open.spotify.com/track/2xLMifQCjDGFmkHkpNLD9h
9,2018-10-31,10,Flat,Better,Khalid,2668622,https://i.scdn.co/image/ab67616d0000485160624c0781fd787c9aa4699c,https://open.spotify.com/track/6zeeWid2sgw4lap2jV61PZ
10,2018-10-31,11,Up,Mo Bamba,Sheck Wes,2466387,https://i.scdn.co/image/ab67616d0000485159cd47039c5b10ed919fbaa8,https://open.spotify.com/track/1xzBco0xcoJEDXktl7Jxrr
11,2018-10-31,12,Up,Girls Like You (feat. Cardi B),Maroon 5,2405267,https://i.scdn.co/image/713dd96693d1706e93f98854598ef52db28090a6,https://open.spotify.com/track/7fa9MBXhVfQ8P8Df9OEbD8
12,2018-10-31,13,Flat,Promises (with Sam Smith),Calvin Harris,2383895,https://i.scdn.co/image/ab67616d00004851ccdcbd450e42fc7b27a82a1f,https://open.spotify.com/track/5N5k9nd479b1xpDZ4usjrg
13,2018-10-31,14,Flat,Eastside (with Halsey & Khalid),benny blanco,2307274,https://i.scdn.co/image/1aef7707ee10c4f16f382926a3d1a75530b55367,https://open.spotify.com/track/0d2iYfpKoM0QCKvcLCkBao
14,2018-10-31,15,Down,when the party's over,Billie Eilish,2296203,https://i.scdn.co/image/ab67616d0000485104b3aa9683e334b8140d19e7,https://open.spotify.com/track/14JzyD6FlBD5z0wV5P07YI
15,2018-10-31,16,Flat,In My Mind,Dynoro,2290133,https://i.scdn.co/image/ab67616d0000485128a8a05c3a7ba952c7615ab9,https://open.spotify.com/track/0E9ZjEAyAwOXZ7wJC0PD33
16,2018-10-31,17,Flat,Lucid Dreams,Juice WRLD,2126745,https://i.scdn.co/image/ab67616d00004851466028b14d6d0023a862e50d,https://open.spotify.com/track/0s3nnoMeVWz3989MkNQiRf
17,2018-10-31,18,Flat,Kiss and Make Up,Dua Lipa,2117724,https://i.scdn.co/image/ab67616d000048514251686a69b5bf55599ec280,https://open.spotify.com/track/13hvHEstJ4sNbzdroPrPI3
18,2018-10-31,19,Flat,Be Alright,Dean Lewis,2087027,https://i.scdn.co/image/3d9533b540df9df2b95f37f8024028ed2f9fffd7,https://open.spotify.com/track/3EPXxR3ImUwfayaurPi3cm
19,2018-10-31,20,Up,Thriller,Michael Jackson,2083200,https://i.scdn.co/image/ab67616d000048514121faee8df82c526cbab2be,https://open.spotify.com/track/3S2R0EVwBSAVMd5UMgKTL0
20,2018-10-31,21,Flat,Drip Too Hard (Lil Baby & Gunna),Lil Baby,2051633,https://i.scdn.co/image/fdfd6e34a35e299e2b498279ffed1f5643730dba,https://open.spotify.com/track/78QR3Wp35dqAhFEc2qAGjE
21,2018-10-31,22,Up,In My Feelings,Drake,2050929,https://i.scdn.co/image/ed0e8b6ee4bcdb0565e99bdeb3465eabc8b25bb3,https://open.spotify.com/track/2G7V7zsVDxg1yRsu7Ew9RJ
22,2018-10-31,23,Flat,I Love It (& Lil Pump),Kanye West,2042396,https://i.scdn.co/image/5e36fdee2410723088e89891bf203bc18d45ef6d,https://open.spotify.com/track/4S8d14HvHb70ImctNgVzQQ
23,2018-10-31,24,Down,Falling Down - Bonus Track,Lil Peep,2003023,https://i.scdn.co/image/ab67616d000048510211ea0d326ca5340e04648b,https://open.spotify.com/track/0Dn40gxVCMo5TkgS8Ik18Q
24,2018-10-31,25,Down,Woman Like Me (feat. Nicki Minaj),Little Mix,1985776,https://i.scdn.co/image/ab67616d00004851740e5073699ef09f02d73d05,https://open.spotify.com/track/6rrTr2HEAzlpC4KWZxF3S1
25,2018-10-31,26,Down,SAD!,XXXTENTACION,1952626,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/3ee8Jmje8o58CHK66QrVC2
26,2018-10-31,27,Down,Better Now,Post Malone,1888219,https://i.scdn.co/image/4eeab79394ac6dd1d58132e9cecc5d6ba61b9ca1,https://open.spotify.com/track/7dt6x5M1jzdTEt8oCbisTK
27,2018-10-31,28,Up,Vaina Loca,Ozuna,1844195,https://i.scdn.co/image/ab67616d0000485166ab16a0f75d517304f18efd,https://open.spotify.com/track/48zFZh27QU5qsrBjn4C2FA
28,2018-10-31,29,Down,Moonlight,XXXTENTACION,1822227,https://i.scdn.co/image/f0443f8ad743f6052c813c593f1ad0fc161965a2,https://open.spotify.com/track/0JP9xo3adEtGSdUEISiszL
29,2018-10-31,30,Down,Let You Love Me,Rita Ora,1802149,https://i.scdn.co/image/ab67616d00004851c2d8075e09b1eac3db8b6254,https://open.spotify.com/track/6xtcFXSo8H9BZN637BMVKS
30,2018-10-31,31,Down,Sweet but Psycho,Ava Max,1792403,https://i.scdn.co/image/ab67616d00004851c5015d2a9270865a5979f56b,https://open.spotify.com/track/25sgk305KZfyuqVBQIahim
31,2018-10-31,32,New,"Ghostbusters - from the Original Motion Picture ""Ghostbusters""","Ray Parker, Jr.",1781978,https://i.scdn.co/image/ab67616d000048517f68fbf6a577d4f23a78535a,https://open.spotify.com/track/5PIB8aoUJoCRh1O5TEGdOj
