,Spotify_ID,name,name_album,album_type,total_tracks,duration_ms,explicit,track_number,mode,time_signature,danceability,energy,key,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,max_chart_rank
1476,0Qh38w01QRXK6KHIv0e3hb,What About Us,Beautiful Trauma,album,13,269600,False,4,1,4,0.489,0.588,1,-6.1770000000000005,0.0507,0.0285,2.11e-06,0.0906,0.187,113.617,42.0
1477,2yuyaYAELoMG4ApV5wJsWR,Curve (feat. The Weeknd),Mr. Davis,album,17,161989,True,5,1,4,0.76,0.47600000000000003,8,-8.103,0.24100000000000002,0.294,0.0,0.1,0.354,147.01,54.0
1478,17HlhTU351nr8MncIGppDk,Enormous (feat. Ty Dolla $ign),Mr. Davis,album,17,244453,True,6,0,4,0.8440000000000001,0.486,3,-6.915,0.368,0.23399999999999999,0.0,0.0976,0.493,142.606,72.0
1479,5uu28fUesZMl89lf9CLrgN,Feels Great (feat. Fetty Wap & CVBZ),Feels Great (feat. Fetty Wap & CVBZ),single,1,193568,True,1,1,4,0.522,0.833,0,-3.715,0.0575,0.0454,0.0,0.127,0.29600000000000004,180.00900000000001,74.0
1480,031QO44Ql8D7D3ePdI7fkg,playboy shit (feat. lil aaron),playboy shit (feat. lil aaron),single,1,212129,True,1,0,4,0.647,0.726,11,-4.931,0.18600000000000003,0.0842,0.0,0.111,0.883,154.887,86.0
1481,5075foWfaIxJZr3hGMopXO,Deserve (feat. Travis Scott),Deserve (feat. Travis Scott),single,1,182837,False,1,0,4,0.677,0.6970000000000001,5,-5.63,0.0321,0.0198,0.0,0.14400000000000002,0.61,134.0,88.0
1482,17DjWsC0G9YQtAiepG3c5v,Stunting Ain't Nuthin (feat. Slim Jxmmi & Young Dolph),Mr. Davis,album,17,316053,True,4,1,4,0.86,0.71,7,-5.705,0.285,0.177,0.0,0.0865,0.764,122.993,75.0
1483,2kVIolfEUjIiYDEPZLTQHg,For Now,Beautiful Trauma,album,13,216253,True,8,1,3,0.561,0.409,4,-5.372000000000001,0.0431,0.21100000000000002,0.0,0.281,0.429,164.18599999999998,101.0
1484,30zIhIH1XViWRNqmaDZ48u,Real Thing (feat. Future),Real Thing (feat. Future),single,1,243146,True,1,0,4,0.664,0.507,7,-8.219,0.38299999999999995,0.00834,0.0,0.47200000000000003,0.34299999999999997,160.058,117.0
1485,2XdgSB4TtzUHQYCMfSHbFI,High End,High End,single,1,202213,True,1,1,4,0.725,0.503,10,-5.646,0.209,0.0144,1.52e-06,0.124,0.0636,153.047,124.0
1486,3LhzpgimYSZhTx5KuchwVX,Up Down (Feat. Florida Georgia Line),Up Down (Feat. Florida Georgia Line),single,1,196240,False,1,1,4,0.59,0.8809999999999999,6,-2.898,0.0349,0.0913,0.0,0.157,0.7340000000000001,129.928,132.0
1487,3l4ha5okkyLgMAFIKRSNVG,Tone it Down (feat. Chris Brown),Mr. Davis,album,17,218840,True,12,1,4,0.759,0.6559999999999999,8,-5.596,0.0679,0.127,0.0,0.102,0.59,130.94899999999998,135.0
1488,3OEttNsQ5wxgDMAtvhErnp,Work In Progress (Intro),Mr. Davis,album,17,145346,True,1,1,4,0.8759999999999999,0.5920000000000001,1,-7.124,0.348,0.044000000000000004,0.0,0.08,0.532,154.101,142.0
